Model,MSO2024
Firmware Version,1.35
,
Point Format,Y
Horizontal Units,S
Horizontal Scale,0.0002
Sample Interval,1.60E-08
Filter Frequency,2.00E+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Label,
TIME,MATH
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.08
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.08
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.16
-2.05E-04,-0.2
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.08
-2.05E-04,-0.08
-2.05E-04,-0.04
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.04
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.04
-2.05E-04,-0.2
-2.05E-04,-0.04
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.08
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.05E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.04
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.08
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.08
-2.04E-04,-0.12
-2.04E-04,-0.08
-2.04E-04,-0.12
-2.04E-04,-0.08
-2.04E-04,0
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.08
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.08
-2.04E-04,-0.12
-2.04E-04,-0.08
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.04
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.08
-2.04E-04,-0.04
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.2
-2.04E-04,-0.04
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.04
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.04E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.08
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.08
-2.03E-04,-0.12
-2.03E-04,-0.08
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.08
-2.03E-04,-0.04
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.08
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.08
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.08
-2.03E-04,-0.08
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.08
-2.03E-04,-0.12
-2.03E-04,-0.08
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.2
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.03E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.08
-2.02E-04,-0.12
-2.02E-04,-0.08
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.04
-2.02E-04,-0.12
-2.02E-04,-0.04
-2.02E-04,-0.08
-2.02E-04,-0.12
-2.02E-04,-0.08
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.08
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.08
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,0
-2.02E-04,-0.08
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.04
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.16
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.04
-2.02E-04,-0.12
-2.02E-04,-0.04
-2.02E-04,-0.12
-2.02E-04,-0.04
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.02E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.04
-2.01E-04,-0.08
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.04
-2.01E-04,-0.04
-2.01E-04,-0.08
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.04
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.04
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.04
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.08
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.04
-2.01E-04,-0.08
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.04
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.08
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.08
-2.01E-04,0
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,0
-2.01E-04,-0.2
-2.01E-04,-0.04
-2.01E-04,-0.12
-2.01E-04,-0.04
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.01E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.08
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.08
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.04
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.08
-2.00E-04,-0.08
-2.00E-04,-0.12
-2.00E-04,-0.08
-2.00E-04,-0.08
-2.00E-04,-0.12
-2.00E-04,-0.08
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.08
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.08
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.08
-2.00E-04,-0.08
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.12
-2.00E-04,-0.16
-2.00E-04,-0.12
-2.00E-04,0.04
-2.00E-04,-0.28
-2.00E-04,-0.12
-1.99E-04,-0.04
-1.99E-04,-0.12
-1.99E-04,-0.04
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.08
-1.99E-04,0.08
-1.99E-04,-0.28
-1.99E-04,-0.04
-1.99E-04,0.04
-1.99E-04,-0.2
-1.99E-04,-0.08
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.04
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.08
-1.99E-04,-0.08
-1.99E-04,-0.12
-1.99E-04,-0.08
-1.99E-04,-0.12
-1.99E-04,-0.08
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.08
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.04
-1.99E-04,-0.08
-1.99E-04,-0.08
-1.99E-04,-0.12
-1.99E-04,-0.08
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.08
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.12
-1.99E-04,-0.08
-1.99E-04,-0.12
-1.99E-04,-0.08
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,0
-1.98E-04,-0.04
-1.98E-04,-0.12
-1.98E-04,-0.04
-1.98E-04,-0.08
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,0
-1.98E-04,-0.08
-1.98E-04,-0.08
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,-0.08
-1.98E-04,-0.12
-1.98E-04,-0.08
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,-0.08
-1.98E-04,-0.08
-1.98E-04,-0.08
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,-0.08
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,-0.08
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,0
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,-0.04
-1.98E-04,-0.12
-1.98E-04,-0.04
-1.98E-04,-0.08
-1.98E-04,0
-1.98E-04,-0.08
-1.98E-04,-0.12
-1.98E-04,-0.08
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,-0.12
-1.98E-04,-0.08
-1.98E-04,-0.12
-1.98E-04,-0.08
-1.98E-04,-0.2
-1.98E-04,0.08
-1.98E-04,-0.12
-1.98E-04,-0.16
-1.98E-04,-0.2
-1.98E-04,-0.04
-1.98E-04,-0.12
-1.98E-04,0
-1.98E-04,-0.12
-1.98E-04,-0.08
-1.98E-04,-0.04
-1.98E-04,-0.12
-1.97E-04,-0.28
-1.97E-04,0.04
-1.97E-04,-0.04
-1.97E-04,-0.12
-1.97E-04,-0.08
-1.97E-04,-0.16
-1.97E-04,0
-1.97E-04,-0.12
-1.97E-04,-0.08
-1.97E-04,-0.08
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.08
-1.97E-04,-0.08
-1.97E-04,-0.08
-1.97E-04,-0.12
-1.97E-04,-0.08
-1.97E-04,-0.08
-1.97E-04,-0.08
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.08
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.08
-1.97E-04,-0.12
-1.97E-04,-0.16
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.04
-1.97E-04,-0.08
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.08
-1.97E-04,-0.04
-1.97E-04,-0.08
-1.97E-04,-0.12
-1.97E-04,-0.08
-1.97E-04,-0.08
-1.97E-04,-0.08
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.08
-1.97E-04,-0.08
-1.97E-04,-0.08
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.97E-04,-0.12
-1.96E-04,-0.08
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.08
-1.96E-04,-0.12
-1.96E-04,-0.08
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.04
-1.96E-04,-0.08
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.08
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.08
-1.96E-04,-0.08
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.08
-1.96E-04,-0.12
-1.96E-04,-0.08
-1.96E-04,-0.08
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.04
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.08
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,0
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.08
-1.96E-04,-0.08
-1.96E-04,-0.12
-1.96E-04,-0.08
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.12
-1.96E-04,-0.08
-1.96E-04,-0.08
-1.96E-04,-0.08
-1.96E-04,-0.12
-1.96E-04,-0.08
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.08
-1.95E-04,-0.04
-1.95E-04,-0.12
-1.95E-04,-0.04
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.08
-1.95E-04,-0.12
-1.95E-04,0
-1.95E-04,-0.2
-1.95E-04,0
-1.95E-04,-0.08
-1.95E-04,-0.12
-1.95E-04,0
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.08
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.08
-1.95E-04,-0.12
-1.95E-04,-0.08
-1.95E-04,-0.04
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.08
-1.95E-04,-0.04
-1.95E-04,-0.12
-1.95E-04,-0.08
-1.95E-04,-0.08
-1.95E-04,-0.12
-1.95E-04,-0.08
-1.95E-04,-0.12
-1.95E-04,-0.08
-1.95E-04,-0.08
-1.95E-04,-0.08
-1.95E-04,-0.04
-1.95E-04,-0.08
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.08
-1.95E-04,-0.12
-1.95E-04,-0.08
-1.95E-04,-0.12
-1.95E-04,-0.08
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,0
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.95E-04,-0.12
-1.94E-04,-0.08
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.08
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.16
-1.94E-04,-0.04
-1.94E-04,-0.16
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.08
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.04
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.08
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.04
-1.94E-04,-0.08
-1.94E-04,-0.04
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.08
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.08
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.08
-1.94E-04,-0.08
-1.94E-04,-0.12
-1.94E-04,-0.12
-1.94E-04,-0.08
-1.94E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.08
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.08
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.08
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.04
-1.93E-04,-0.12
-1.93E-04,-0.08
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.08
-1.93E-04,-0.08
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.08
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.08
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.08
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.08
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.04
-1.93E-04,-0.12
-1.93E-04,-0.08
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.04
-1.93E-04,-0.08
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.93E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.08
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,0
-1.92E-04,-0.04
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.08
-1.92E-04,0
-1.92E-04,-0.12
-1.92E-04,0
-1.92E-04,-0.04
-1.92E-04,-0.08
-1.92E-04,-0.08
-1.92E-04,-0.12
-1.92E-04,-0.04
-1.92E-04,-0.2
-1.92E-04,-0.04
-1.92E-04,-0.08
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.04
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.08
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.08
-1.92E-04,-0.08
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.08
-1.92E-04,-0.04
-1.92E-04,-0.12
-1.92E-04,0
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.12
-1.92E-04,-0.08
-1.92E-04,-0.12
-1.92E-04,-0.08
-1.92E-04,-0.04
-1.92E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.08
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.08
-1.91E-04,-0.04
-1.91E-04,-0.12
-1.91E-04,-0.08
-1.91E-04,-0.04
-1.91E-04,-0.08
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.04
-1.91E-04,-0.12
-1.91E-04,-0.08
-1.91E-04,-0.08
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.2
-1.91E-04,0.04
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.04
-1.91E-04,-0.04
-1.91E-04,-0.08
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.08
-1.91E-04,-0.08
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.04
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.08
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.12
-1.91E-04,-0.08
-1.91E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.04
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.08
-1.90E-04,-0.08
-1.90E-04,-0.12
-1.90E-04,-0.04
-1.90E-04,-0.08
-1.90E-04,0
-1.90E-04,-0.12
-1.90E-04,-0.08
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.08
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.04
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.04
-1.90E-04,-0.12
-1.90E-04,-0.08
-1.90E-04,-0.12
-1.90E-04,-0.08
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,0
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.08
-1.90E-04,-0.12
-1.90E-04,-0.08
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.08
-1.90E-04,-0.08
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.04
-1.90E-04,-0.04
-1.90E-04,-0.04
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.04
-1.90E-04,-0.12
-1.90E-04,-0.08
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.08
-1.90E-04,-0.08
-1.90E-04,-0.04
-1.90E-04,-0.08
-1.90E-04,-0.08
-1.90E-04,-0.12
-1.90E-04,-0.12
-1.90E-04,-0.04
-1.89E-04,-0.08
-1.89E-04,-0.08
-1.89E-04,-0.12
-1.89E-04,-0.08
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.08
-1.89E-04,0
-1.89E-04,-0.04
-1.89E-04,-0.12
-1.89E-04,-0.04
-1.89E-04,-0.04
-1.89E-04,-0.04
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.04
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.04
-1.89E-04,-0.08
-1.89E-04,-0.04
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.04
-1.89E-04,-0.08
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.04
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.04
-1.89E-04,-0.16
-1.89E-04,-0.04
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.04
-1.89E-04,-0.08
-1.89E-04,-0.12
-1.89E-04,-0.04
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.08
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.12
-1.89E-04,-0.08
-1.88E-04,-0.16
-1.88E-04,-0.12
-1.88E-04,-0.08
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.08
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.08
-1.88E-04,-0.04
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.16
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
-1.88E-04,-0.12
